amount,n_daily_txns,velocity_spike,high_risk_country,below_ctr_threshold,label,ml_suspicion_score
350.9244643091978,2,0,0,0,0,0.0041082981042563915
1713.90757825084,1,0,0,0,0,0.0041082981042563915
560.5170843514848,3,0,0,0,0,0.0041082981042563915
9508.607238632656,9,1,1,1,1,1.0
9301.81233131083,9,1,0,0,0,0.9272543787956238
9800.087257711271,9,1,0,0,0,0.2785716950893402
8651.558142737442,9,1,0,0,0,0.8673214316368103
705.8110579886816,1,0,0,0,0,0.0041082981042563915
942.8885814760648,1,0,0,0,0,0.0041082981042563915
726.5895065161681,2,0,0,0,0,0.0041082981042563915
202.89032579838832,2,0,0,0,0,0.0041082981042563915
2386.9983507986817,1,0,0,0,0,0.0041082981042563915
2345.2166985536924,3,0,0,0,0,0.0041082981042563915
935.2511741058088,2,0,0,0,0,0.0041082981042563915
1383.2088368748023,2,0,0,0,0,0.0041082981042563915
563.6820169173758,1,0,0,0,0,0.0041082981042563915
1611.5487725444148,2,0,0,0,0,0.0041082981042563915
3259.136287298464,3,0,0,0,0,0.0041082981042563915
9947.158514269122,9,1,0,0,0,0.2062346190214157
2449.3672855211626,2,0,0,0,0,0.0041082981042563915
9280.165708207074,9,1,0,0,0,0.9272543787956238
9273.117758755789,9,1,0,0,0,0.9272543787956238
8552.728797294445,9,1,0,0,0,0.03328726440668106
4906.786080105948,3,0,0,0,0,0.0041082981042563915
752.8333802674881,2,0,0,0,0,0.0041082981042563915
324.87479131895583,1,0,0,0,0,0.0041082981042563915
464.38202216686847,3,0,0,0,0,0.0041082981042563915
782.6415791987486,2,0,0,0,0,0.0041082981042563915
6772.6394044586705,1,0,0,0,0,0.0041082981042563915
1109.931055929153,2,0,0,0,0,0.0041082981042563915
1308.4170914653887,3,0,0,0,0,0.0041082981042563915
1459.4663579033095,1,0,0,0,0,0.0041082981042563915
9655.389047284389,9,1,1,1,1,1.0
451.3776471812264,3,0,0,0,0,0.0041082981042563915
3723.954196113508,1,0,0,0,0,0.0041082981042563915
1386.3101008325955,3,0,0,0,0,0.0041082981042563915
9847.48344290445,9,1,0,0,0,0.2785716950893402
9427.453452476293,9,1,0,0,0,0.4772148132324219
110.90904948155519,3,0,0,0,0,0.0041082981042563915
1762.8676143639213,3,0,0,0,0,0.0041082981042563915
4232.8259444460955,2,0,0,0,0,0.0041082981042563915
9502.752540828378,9,1,0,0,0,0.9177963137626648
2087.9516514045736,2,0,0,0,0,0.0041082981042563915
9960.651267540161,9,1,0,0,0,0.2062346190214157
1012.6052954640671,2,0,0,0,0,0.0041082981042563915
257.7197464847005,2,0,0,0,0,0.0041082981042563915
2586.280135671102,2,0,0,0,0,0.0041082981042563915
6536.57366069251,1,0,0,0,0,0.0041082981042563915
361.24966626254957,3,0,0,0,0,0.0041082981042563915
9937.10258143193,9,1,0,0,0,0.2062346190214157
2774.6974454463198,2,0,0,0,0,0.0041082981042563915
674.3114464651624,2,0,0,0,0,0.0041082981042563915
2187.4359855779153,2,0,0,0,0,0.0041082981042563915
6618.304659711638,1,0,0,0,0,0.0041082981042563915
3188.233933380586,3,0,0,0,0,0.0041082981042563915
279.17555148911543,1,0,0,0,0,0.0041082981042563915
1504.9188593453396,3,0,0,0,0,0.0041082981042563915
128.08716007358305,3,0,0,0,0,0.0041082981042563915
1686.315683137478,2,0,0,0,0,0.0041082981042563915
1120.8606935244013,1,0,0,0,0,0.0041082981042563915
448.38576923147474,2,0,0,0,0,0.0041082981042563915
1211.3339544176854,1,0,0,0,0,0.0041082981042563915
9582.138262489501,9,1,1,1,1,1.0
679.1872271466303,1,0,0,0,0,0.0041082981042563915
4737.680226592376,1,0,0,0,0,0.0041082981042563915
1383.9212182874303,2,0,0,0,0,0.0041082981042563915
1319.9189991475353,1,0,0,0,0,0.0041082981042563915
878.717874492815,2,0,0,0,0,0.0041082981042563915
4889.9693337593435,3,0,0,0,0,0.0041082981042563915
717.1078675755684,2,0,0,0,0,0.0041082981042563915
9557.989708440602,9,1,0,0,0,0.9177963137626648
2551.3685755721376,2,0,0,0,0,0.0041082981042563915
1156.502157922734,1,0,0,0,0,0.0041082981042563915
2621.3081812083483,1,0,0,0,0,0.0041082981042563915
4797.974113199101,3,0,0,0,0,0.0041082981042563915
448.2149789496812,1,0,0,0,0,0.0041082981042563915
9154.56456651892,9,1,1,1,1,1.0
8578.81140949426,9,1,0,0,0,0.03328726440668106
441.1677180031611,3,0,0,0,0,0.0041082981042563915
397.3955348996724,3,0,0,0,0,0.0041082981042563915
629.3407111416475,3,0,0,0,0,0.0041082981042563915
4107.877108880864,3,0,0,0,0,0.0041082981042563915
9692.887059185288,9,1,0,0,0,0.2785716950893402
1031.403375318022,1,0,0,0,0,0.0041082981042563915
1486.7781302355759,1,0,0,0,0,0.0041082981042563915
1713.5493601833002,1,0,0,0,0,0.0041082981042563915
8594.929389575134,9,1,0,0,0,0.03328726440668106
1283.1183016843067,3,0,0,0,0,0.0041082981042563915
2527.81670300317,1,0,0,0,0,0.0041082981042563915
1547.823306814763,3,0,0,0,0,0.0041082981042563915
9059.217820749522,9,1,0,0,0,0.8796578645706177
1464.2806818060938,3,0,0,0,0,0.0041082981042563915
2474.425903627922,2,0,0,0,0,0.0041082981042563915
9952.159729721037,9,1,0,0,0,0.2062346190214157
130.05451637341307,1,0,0,0,0,0.0041082981042563915
1552.634512320657,2,0,0,0,0,0.0041082981042563915
542.0329197439273,3,0,0,0,0,0.0041082981042563915
229.64210967376255,2,0,0,0,0,0.0041082981042563915
2397.9040982965435,1,0,0,0,0,0.0041082981042563915
1043.2270169779447,3,0,0,0,0,0.0041082981042563915
1131.0676379900706,1,0,0,0,0,0.0041082981042563915
960.8048738654562,3,0,0,0,0,0.0041082981042563915
1129.025270042893,2,0,0,0,0,0.0041082981042563915
2513.720088908871,3,0,0,0,0,0.0041082981042563915
3455.8117596047364,1,0,0,0,0,0.0041082981042563915
823.6758364659598,3,0,0,0,0,0.0041082981042563915
480.8324075351356,2,0,0,0,0,0.0041082981042563915
1303.2128501813133,1,0,0,0,0,0.0041082981042563915
302.65011996693454,2,0,0,0,0,0.0041082981042563915
1580.4651361147432,3,0,0,0,0,0.0041082981042563915
3834.2342068883136,3,0,0,0,0,0.0041082981042563915
6179.516683782136,3,0,0,0,0,0.0041082981042563915
9086.868755684962,9,1,0,0,0,0.8933968544006348
1039.211414453928,2,0,0,0,0,0.0041082981042563915
1155.7061233480333,1,0,0,0,0,0.0041082981042563915
1396.3884747845757,2,0,0,0,0,0.0041082981042563915
1323.4186943588768,3,0,0,0,0,0.0041082981042563915
1707.0903050948205,2,0,0,0,0,0.0041082981042563915
420.3624852486433,2,0,0,0,0,0.0041082981042563915
334.0320497395548,1,0,0,0,0,0.0041082981042563915
3537.753122542775,3,0,0,0,0,0.0041082981042563915
2385.914042090059,2,0,0,0,0,0.0041082981042563915
693.0897546207619,1,0,0,0,0,0.0041082981042563915
8573.62734798131,9,1,0,0,0,0.03328726440668106
6146.669815855723,3,0,0,0,0,0.0041082981042563915
645.8112580789727,1,0,0,0,0,0.0041082981042563915
14035.259141980034,2,0,0,0,0,0.017227690666913986
2351.776978219297,1,0,0,0,0,0.0041082981042563915
4048.0952535542765,2,0,0,0,0,0.0041082981042563915
236.54503084792972,2,0,0,0,0,0.0041082981042563915
9872.701541960185,9,1,0,0,0,0.2785716950893402
350.66771033786085,3,0,0,0,0,0.0041082981042563915
115.90042817171836,1,0,0,0,0,0.0041082981042563915
9904.067868105825,9,1,1,1,1,1.0
895.2347865425376,1,0,0,0,0,0.0041082981042563915
550.9409958070727,2,0,0,0,0,0.0041082981042563915
9310.174561563961,9,1,1,1,1,1.0
1364.6982170000692,3,0,0,0,0,0.0041082981042563915
9989.320952183483,9,1,0,0,0,0.2062346190214157
2929.94670088978,2,0,0,0,0,0.0041082981042563915
3826.3448033448303,1,0,0,0,0,0.0041082981042563915
1713.121118791277,1,0,0,0,0,0.0041082981042563915
1585.6517239191685,1,0,0,0,0,0.0041082981042563915
814.5832536970629,2,0,0,0,0,0.0041082981042563915
2162.269326028799,3,0,0,0,0,0.0041082981042563915
9438.358345491923,9,1,0,0,0,0.4772148132324219
8557.77445698583,9,1,0,0,0,0.03328726440668106
1547.8857186083458,3,0,0,0,0,0.0041082981042563915
8782.522980215439,9,1,0,0,0,0.9175286889076233
1370.7039824210342,3,0,0,0,0,0.0041082981042563915
1727.482349484231,2,0,0,0,0,0.0041082981042563915
1448.2970927547506,1,0,0,0,0,0.0041082981042563915
84.37369295587982,1,0,0,0,0,0.0041082981042563915
1377.7793703272264,3,0,0,0,0,0.0041082981042563915
1867.4127310494755,2,0,0,0,0,0.0041082981042563915
3058.9801126929788,3,0,0,0,0,0.0041082981042563915
376.2476569658138,1,0,0,0,0,0.0041082981042563915
8634.540099641541,9,1,0,0,0,0.03328726440668106
967.7666263033055,1,0,0,0,0,0.0041082981042563915
822.7205877294103,2,0,0,0,0,0.0041082981042563915
473.3540000433592,2,0,0,0,0,0.0041082981042563915
8730.2491469741,9,1,0,0,0,0.6993576288223267
1908.583268027859,2,0,0,0,0,0.0041082981042563915
419.01590710742727,1,0,0,0,0,0.0041082981042563915
8792.491237397413,9,1,0,0,0,0.8796578645706177
8995.743384052412,9,1,0,0,0,0.8796578645706177
9282.854090079576,9,1,0,0,0,0.9272543787956238
3596.5311600474383,1,0,0,0,0,0.0041082981042563915
362.4745692194719,2,0,0,0,0,0.0041082981042563915
9755.376139937878,9,1,0,0,0,0.2785716950893402
9816.34298955865,9,1,0,0,0,0.2785716950893402
244.0801229066832,3,0,0,0,0,0.0041082981042563915
9867.760745647167,9,1,0,0,0,0.2785716950893402
2569.034881437778,3,0,0,0,0,0.0041082981042563915
1577.2756062120188,3,0,0,0,0,0.0041082981042563915
9352.2860023409,9,1,0,0,0,0.4772148132324219
9213.911425684462,2,0,0,0,0,0.09397587180137634
2177.100087786031,3,0,0,0,0,0.0041082981042563915
205.47349659857022,1,0,0,0,0,0.0041082981042563915
107.7317119195481,2,0,0,0,0,0.0041082981042563915
325.09227850701023,1,0,0,0,0,0.0041082981042563915
8560.558444034403,9,1,0,0,0,0.03328726440668106
1390.9407591402207,1,0,0,0,0,0.0041082981042563915
13595.226772844953,2,0,0,0,0,0.017227690666913986
1035.9202683301307,3,0,0,0,0,0.0041082981042563915
2292.7690735308597,3,0,0,0,0,0.0041082981042563915
474.6614324838814,1,0,0,0,0,0.0041082981042563915
4245.3769337815465,2,0,0,0,0,0.0041082981042563915
540.630185895791,1,0,0,0,0,0.0041082981042563915
338.11473162763616,2,0,0,0,0,0.0041082981042563915
2968.1715007811017,2,0,0,0,0,0.0041082981042563915
537.0682470775248,2,0,0,0,0,0.0041082981042563915
863.198237850688,3,0,0,0,0,0.0041082981042563915
796.580971759546,1,0,0,0,0,0.0041082981042563915
389.2984399058692,2,0,0,0,0,0.0041082981042563915
739.710451429469,3,0,0,0,0,0.0041082981042563915
9556.55264624173,9,1,0,0,0,0.9177963137626648
324.14370116393223,3,0,0,0,0,0.0041082981042563915
3686.8172716369954,1,0,0,0,0,0.0041082981042563915
9278.80484756643,9,1,1,1,1,1.0
1164.894644988776,3,0,0,0,0,0.0041082981042563915
1078.3623670175973,2,0,0,0,0,0.0041082981042563915
170.40106199784069,3,0,0,0,0,0.0041082981042563915
978.5310732589213,1,0,0,0,0,0.0041082981042563915
7715.70051776492,2,0,0,0,0,0.0041082981042563915
921.3382808841291,2,0,0,0,0,0.0041082981042563915
408.7660230525669,3,0,0,0,0,0.0041082981042563915
789.559169858884,3,0,0,0,0,0.0041082981042563915
2298.505105107604,2,0,0,0,0,0.0041082981042563915
1024.561242687302,2,0,0,0,0,0.0041082981042563915
590.1248152938164,3,0,0,0,0,0.0041082981042563915
9519.947789699214,9,1,0,0,0,0.9177963137626648
2078.966989151409,1,0,0,0,0,0.0041082981042563915
1383.2206862664088,2,0,0,0,0,0.0041082981042563915
389.8226719153914,3,0,0,0,0,0.0041082981042563915
756.0332968626109,2,0,0,0,0,0.0041082981042563915
824.7793810121528,2,0,0,0,0,0.0041082981042563915
935.7657358697239,1,0,0,0,0,0.0041082981042563915
9614.446481872355,9,1,0,0,0,0.9177963137626648
246.06466818354707,2,0,0,0,0,0.0041082981042563915
8560.102419799292,9,1,0,0,0,0.03328726440668106
1611.6889375345422,1,0,0,0,0,0.0041082981042563915
316.01640321222266,3,0,0,0,0,0.0041082981042563915
467.9974329786421,1,0,0,0,0,0.0041082981042563915
1081.7692868005431,1,0,0,0,0,0.0041082981042563915
952.6133605152673,3,0,0,0,0,0.0041082981042563915
594.6084971183989,1,0,0,0,0,0.0041082981042563915
2386.939759435085,3,0,0,0,0,0.0041082981042563915
9945.595419142326,9,1,0,0,0,0.2062346190214157
3415.395860887067,3,0,0,0,0,0.0041082981042563915
793.3054225456699,3,0,0,0,0,0.0041082981042563915
225.51926790467823,3,0,0,0,0,0.0041082981042563915
137.96728116082517,3,0,0,0,0,0.0041082981042563915
2277.365772670905,1,0,0,0,0,0.0041082981042563915
1317.1616525453978,3,0,0,0,0,0.0041082981042563915
4269.224933057324,2,0,0,0,0,0.0041082981042563915
9347.051788035427,9,1,0,0,0,0.4772148132324219
203.2430762414955,1,0,0,0,0,0.0041082981042563915
1433.2666122597184,1,0,0,0,0,0.0041082981042563915
9962.628300560102,9,1,0,0,0,0.2062346190214157
739.0716540996405,3,0,0,0,0,0.0041082981042563915
1878.1348079787713,2,0,0,0,0,0.0041082981042563915
1426.172020445255,3,0,0,0,0,0.0041082981042563915
84.21234780978534,3,0,0,0,0,0.0041082981042563915
916.3410183521238,3,0,0,0,0,0.0041082981042563915
1366.4845293994524,2,0,0,0,0,0.0041082981042563915
3315.2513111888647,3,0,0,0,0,0.0041082981042563915
1200.6098402587795,2,0,0,0,0,0.0041082981042563915
570.0458084564095,1,0,0,0,0,0.0041082981042563915
366.2127400650805,2,0,0,0,0,0.0041082981042563915
1336.4740004668802,2,0,0,0,0,0.0041082981042563915
1828.4462007593554,3,0,0,0,0,0.0041082981042563915
1012.5937994716196,2,0,0,0,0,0.0041082981042563915
9146.18346009927,9,1,0,0,0,0.9168692231178284
1109.2567096876853,2,0,0,0,0,0.0041082981042563915
9064.72427780444,9,1,0,0,0,0.8796578645706177
434.16474489080974,3,0,0,0,0,0.0041082981042563915
360.1829000320448,2,0,0,0,0,0.0041082981042563915
2491.2216096037646,1,0,0,0,0,0.0041082981042563915
471.04549044144994,2,0,0,0,0,0.0041082981042563915
1146.205703489986,2,0,0,0,0,0.0041082981042563915
1284.4926377233155,3,0,0,0,0,0.0041082981042563915
8952.3455351787,9,1,0,0,0,0.8796578645706177
546.7859383874006,3,0,0,0,0,0.0041082981042563915
2206.5748082051364,3,0,0,0,0,0.0041082981042563915
8567.627003818208,9,1,0,0,0,0.03328726440668106
9917.334316641838,9,1,0,0,0,0.9038791656494141
132.07177846312837,1,0,0,0,0,0.0041082981042563915
9751.226788826078,9,1,0,0,0,0.2785716950893402
1756.6015667419474,3,0,0,0,0,0.0041082981042563915
9367.887309600614,9,1,0,0,0,0.4772148132324219
8641.334794178523,9,1,0,0,0,0.8673214316368103
1702.1315643807054,1,0,0,0,0,0.0041082981042563915
8802.599010162703,9,1,0,0,0,0.8796578645706177
1745.9955880394994,2,0,0,0,0,0.0041082981042563915
1558.932246305605,1,0,0,0,0,0.0041082981042563915
791.348138112065,3,0,0,0,0,0.0041082981042563915
1523.3421794506505,3,0,0,0,0,0.0041082981042563915
175.66766022461837,1,0,0,0,0,0.0041082981042563915
605.3761765957723,1,0,0,0,0,0.0041082981042563915
857.6863729626966,2,0,0,0,0,0.0041082981042563915
1503.5811929389374,2,0,0,0,0,0.0041082981042563915
9346.024627858409,9,1,0,0,0,0.4772148132324219
1716.5974159217128,3,0,0,0,0,0.0041082981042563915
1439.9587628845013,2,0,0,0,0,0.0041082981042563915
2544.8323864890904,1,0,0,0,0,0.0041082981042563915
9917.594784084886,9,1,1,1,1,1.0
9343.439352734067,9,1,0,0,0,0.4772148132324219
3662.325550353928,3,0,0,0,0,0.0041082981042563915
371.0367716449906,2,0,0,0,0,0.0041082981042563915
11879.889394952042,2,0,0,0,0,0.017227690666913986
545.9766322213937,1,0,0,0,0,0.0041082981042563915
1292.5737994555018,3,0,0,0,0,0.0041082981042563915
249.0900811074859,1,0,0,0,0,0.0041082981042563915
9107.08609818223,9,1,0,0,0,0.8933968544006348
2095.368455647081,1,0,0,0,0,0.0041082981042563915
462.5037824829813,2,0,0,0,0,0.0041082981042563915
959.274275430014,2,0,0,0,0,0.0041082981042563915
1210.7978736671155,2,0,0,0,0,0.0041082981042563915
4284.000892081835,1,0,0,0,0,0.0041082981042563915
731.2319646757779,3,0,0,0,0,0.0041082981042563915
2772.316362152006,2,0,0,0,0,0.0041082981042563915
893.2248234161495,3,0,0,0,0,0.0041082981042563915
221.12365344156478,3,0,0,0,0,0.0041082981042563915
1200.4956373507898,1,0,0,0,0,0.0041082981042563915
9895.096048328385,9,1,0,0,0,0.2785716950893402
9184.149382994867,9,1,0,0,0,0.9168692231178284
825.2085662499313,1,0,0,0,0,0.0041082981042563915
1980.107317135673,3,0,0,0,0,0.0041082981042563915
636.8311132397358,3,0,0,0,0,0.0041082981042563915
1852.9002167850836,2,0,0,0,0,0.0041082981042563915
9479.134635649205,9,1,1,1,1,1.0
3162.8339961696415,2,0,0,0,0,0.0041082981042563915
8965.670623436543,9,1,0,0,0,0.8796578645706177
9143.110155914761,9,1,0,0,0,0.9168692231178284
4680.5871901455575,2,0,0,0,0,0.0041082981042563915
8740.721880564794,9,1,0,0,0,0.6993576288223267
677.7367079318465,2,0,0,0,0,0.0041082981042563915
951.4591804373548,1,0,0,0,0,0.0041082981042563915
9244.129806176523,9,1,0,0,0,0.9168692231178284
516.1887120466764,1,0,0,0,0,0.0041082981042563915
8808.523869726498,9,1,0,0,0,0.8796578645706177
3819.787168741823,2,0,0,0,0,0.0041082981042563915
970.0187124577113,2,0,0,0,0,0.0041082981042563915
1784.640870162823,1,0,0,0,0,0.0041082981042563915
189.099174198124,2,0,0,0,0,0.0041082981042563915
439.15124885257023,2,0,0,0,0,0.0041082981042563915
335.3102536679271,2,0,0,0,0,0.0041082981042563915
4464.0932450300015,3,0,0,0,0,0.0041082981042563915
3391.3124970666786,2,0,0,0,0,0.0041082981042563915
203.06616233355962,3,0,0,0,0,0.0041082981042563915
569.7583391754617,1,0,0,0,0,0.0041082981042563915
1972.8987103193783,1,0,0,0,0,0.0041082981042563915
9192.12906857958,9,1,0,0,0,0.9168692231178284
9244.389127790577,9,1,0,0,0,0.9272543787956238
9198.170403095526,9,1,0,0,0,0.9168692231178284
9956.73392415142,9,1,0,0,0,0.2062346190214157
908.9853787563013,3,0,0,0,0,0.0041082981042563915
257.9814098748518,3,0,0,0,0,0.0041082981042563915
510.0275391379837,1,0,0,0,0,0.0041082981042563915
456.2948593070968,3,0,0,0,0,0.0041082981042563915
395.19407781941106,2,0,0,0,0,0.0041082981042563915
1325.8955446079513,1,0,0,0,0,0.0041082981042563915
1501.2858059534963,3,0,0,0,0,0.0041082981042563915
1501.0320914590147,2,0,0,0,0,0.0041082981042563915
8392.328575512469,2,0,0,0,0,0.0041082981042563915
8926.31130472554,9,1,0,0,0,0.8796578645706177
471.9012415586354,3,0,0,0,0,0.0041082981042563915
684.1820015471213,2,0,0,0,0,0.0041082981042563915
183.6978868028263,1,0,0,0,0,0.0041082981042563915
1379.1344539819936,1,0,0,0,0,0.0041082981042563915
1192.278042326648,3,0,0,0,0,0.0041082981042563915
8508.204190143106,9,1,0,0,0,0.03328726440668106
4177.206946009951,2,0,0,0,0,0.0041082981042563915
155.86103537062542,1,0,0,0,0,0.0041082981042563915
304.95341961183397,3,0,0,0,0,0.0041082981042563915
8541.440778217115,2,0,0,0,0,0.0041082981042563915
9920.032373798676,9,1,0,0,0,0.9038791656494141
264.0835590449317,3,0,0,0,0,0.0041082981042563915
217.05005727139093,3,0,0,0,0,0.0041082981042563915
1343.976775258193,1,0,0,0,0,0.0041082981042563915
4727.62795713408,2,0,0,0,0,0.0041082981042563915
651.1090120155341,2,0,0,0,0,0.0041082981042563915
1635.6151101236069,3,0,0,0,0,0.0041082981042563915
3973.2159614248444,2,0,0,0,0,0.0041082981042563915
2362.125764976725,1,0,0,0,0,0.0041082981042563915
445.99387266760374,3,0,0,0,0,0.0041082981042563915
975.0198528342897,1,0,0,0,0,0.0041082981042563915
534.0661815219569,3,0,0,0,0,0.0041082981042563915
1371.4111823375367,2,0,0,0,0,0.0041082981042563915
657.048128618359,3,0,0,0,0,0.0041082981042563915
298.07581984846837,2,0,0,0,0,0.0041082981042563915
783.7270231480281,2,0,0,0,0,0.0041082981042563915
1536.979719818935,3,0,0,0,0,0.0041082981042563915
251.940690712895,3,0,0,0,0,0.0041082981042563915
1580.4170776210112,3,0,0,0,0,0.0041082981042563915
8783.855874017609,9,1,0,0,0,0.9175286889076233
253.802904220248,3,0,0,0,0,0.0041082981042563915
2133.641100883456,2,0,0,0,0,0.0041082981042563915
1415.4650549975568,1,0,0,0,0,0.0041082981042563915
5454.817060096206,3,0,0,0,0,0.0041082981042563915
818.7909608330376,2,0,0,0,0,0.0041082981042563915
1023.3758162209418,2,0,0,0,0,0.0041082981042563915
2529.578321064551,3,0,0,0,0,0.0041082981042563915
1157.8887531081,2,0,0,0,0,0.0041082981042563915
6777.061302830267,2,0,0,0,0,0.0041082981042563915
149.7830636396569,1,0,0,0,0,0.0041082981042563915
8076.637320550027,3,0,0,0,0,0.0041082981042563915
1290.4587639525805,1,0,0,0,0,0.0041082981042563915
729.9103830415553,3,0,0,0,0,0.0041082981042563915
194.2854354505538,1,0,0,0,0,0.0041082981042563915
578.3900495266474,3,0,0,0,0,0.0041082981042563915
9922.31581740167,9,1,0,0,0,0.9038791656494141
415.652876462363,3,0,0,0,0,0.0041082981042563915
6886.971212006385,3,0,0,0,0,0.0041082981042563915
9964.811902141622,9,1,0,0,0,0.2062346190214157
2233.2798748560785,2,0,0,0,0,0.0041082981042563915
1412.1728350234173,1,0,0,0,0,0.0041082981042563915
1750.2419985661818,1,0,0,0,0,0.0041082981042563915
1249.21985752093,2,0,0,0,0,0.0041082981042563915
2305.96418896152,1,0,0,0,0,0.0041082981042563915
823.6545993167082,3,0,0,0,0,0.0041082981042563915
693.881064516795,2,0,0,0,0,0.0041082981042563915
322.3155286134252,2,0,0,0,0,0.0041082981042563915
2073.3196209887205,3,0,0,0,0,0.0041082981042563915
1878.2869375668838,2,0,0,0,0,0.0041082981042563915
314.09153654260695,1,0,0,0,0,0.0041082981042563915
255.40338063619546,1,0,0,0,0,0.0041082981042563915
9782.607540431904,9,1,0,0,0,0.2785716950893402
1498.184725984984,3,0,0,0,0,0.0041082981042563915
756.1829191151533,3,0,0,0,0,0.0041082981042563915
394.539680042767,1,0,0,0,0,0.0041082981042563915
435.769554155511,2,0,0,0,0,0.0041082981042563915
1308.3373627760009,2,0,0,0,0,0.0041082981042563915
858.2876921393081,1,0,0,0,0,0.0041082981042563915
1543.1106348709834,1,0,0,0,0,0.0041082981042563915
1454.7465658957701,2,0,0,0,0,0.0041082981042563915
476.5779002777376,2,0,0,0,0,0.0041082981042563915
1287.1562329048913,1,0,0,0,0,0.0041082981042563915
9245.973905845703,9,1,1,1,1,1.0
1497.351012621892,2,0,0,0,0,0.0041082981042563915
9777.365860266704,9,1,0,0,0,0.2785716950893402
1096.7257105961721,3,0,0,0,0,0.0041082981042563915
4480.46386486591,3,0,0,0,0,0.0041082981042563915
531.0063264897332,1,0,0,0,0,0.0041082981042563915
806.6717093032206,3,0,0,0,0,0.0041082981042563915
357.97534837048687,2,0,0,0,0,0.0041082981042563915
1335.1195223232678,3,0,0,0,0,0.0041082981042563915
391.1872242300929,1,0,0,0,0,0.0041082981042563915
3177.504860532521,1,0,0,0,0,0.0041082981042563915
4618.276857408055,2,0,0,0,0,0.0041082981042563915
4269.365926774439,3,0,0,0,0,0.0041082981042563915
892.9784443616567,3,0,0,0,0,0.0041082981042563915
2297.1228229820363,1,0,0,0,0,0.0041082981042563915
266.99611723610366,2,0,0,0,0,0.0041082981042563915
387.616284868837,3,0,0,0,0,0.0041082981042563915
9305.291106657816,9,1,0,0,0,0.9272543787956238
9067.08642373775,9,1,1,1,1,1.0
1531.9475730951535,3,0,0,0,0,0.0041082981042563915
9853.580740955798,9,1,0,0,0,0.2785716950893402
1731.5551902169636,3,0,0,0,0,0.0041082981042563915
1044.4874839080119,1,0,0,0,0,0.0041082981042563915
2030.382387605841,2,0,0,0,0,0.0041082981042563915
1343.1827683783226,2,0,0,0,0,0.0041082981042563915
626.6747800438197,1,0,0,0,0,0.0041082981042563915
6128.895487223365,2,0,0,0,0,0.0041082981042563915
1175.4203827343279,1,0,0,0,0,0.0041082981042563915
521.3448751295773,3,0,0,0,0,0.0041082981042563915
993.7786696260723,3,0,0,0,0,0.0041082981042563915
2015.7799515650197,1,0,0,0,0,0.0041082981042563915
9810.627050245885,9,1,0,0,0,0.2785716950893402
2697.780195480764,1,0,0,0,0,0.0041082981042563915
139.31836685838178,1,0,0,0,0,0.0041082981042563915
367.42845871466443,1,0,0,0,0,0.0041082981042563915
997.984201222159,1,0,0,0,0,0.0041082981042563915
3385.446922690393,1,0,0,0,0,0.0041082981042563915
815.1963842347033,1,0,0,0,0,0.0041082981042563915
1836.1208710171381,3,0,0,0,0,0.0041082981042563915
1852.3082495774174,1,0,0,0,0,0.0041082981042563915
8894.321415934033,1,0,0,0,0,0.07933730632066727
2783.802319131698,1,0,0,0,0,0.0041082981042563915
7369.168923715198,3,0,0,0,0,0.0041082981042563915
8753.14068937746,9,1,1,1,1,1.0
2028.915650425971,2,0,0,0,0,0.0041082981042563915
1441.160575040617,1,0,0,0,0,0.0041082981042563915
1036.0977851827902,1,0,0,0,0,0.0041082981042563915
9156.32450694808,9,1,1,1,1,1.0
56.56956739973587,1,0,0,0,0,0.0041082981042563915
5226.192088938644,1,0,0,0,0,0.0041082981042563915
252.89003617226246,1,0,0,0,0,0.0041082981042563915
934.8178454212671,1,0,0,0,0,0.0041082981042563915
9304.195397704623,9,1,0,0,0,0.9272543787956238
1154.1761270918375,2,0,0,0,0,0.0041082981042563915
9168.66326648742,9,1,0,0,0,0.9168692231178284
2418.255571935742,3,0,0,0,0,0.0041082981042563915
8690.275949929588,9,1,0,0,0,0.6993576288223267
5715.447822097912,2,0,0,0,0,0.0041082981042563915
6618.083904615153,3,0,0,0,0,0.0041082981042563915
896.8560281851098,2,0,0,0,0,0.0041082981042563915
781.1299428705452,3,0,0,0,0,0.0041082981042563915
2048.955031109429,3,0,0,0,0,0.0041082981042563915
230.22144429399196,1,0,0,0,0,0.0041082981042563915
461.35549484141166,1,0,0,0,0,0.0041082981042563915
2036.8731003777898,2,0,0,0,0,0.0041082981042563915
1021.7985300919254,3,0,0,0,0,0.0041082981042563915
8506.923579466147,9,1,0,0,0,0.03328726440668106
1837.750543693372,3,0,0,0,0,0.0041082981042563915
6177.677337213672,2,0,0,0,0,0.0041082981042563915
555.056802633135,1,0,0,0,0,0.0041082981042563915
1701.036684744062,2,0,0,0,0,0.0041082981042563915
1068.634722073615,2,0,0,0,0,0.0041082981042563915
417.75002936453643,2,0,0,0,0,0.0041082981042563915
511.29298921458275,1,0,0,0,0,0.0041082981042563915
9762.389828619791,9,1,0,0,0,0.2785716950893402
916.4255093919572,2,0,0,0,0,0.0041082981042563915
495.64686626063514,3,0,0,0,0,0.0041082981042563915
3294.401034667622,3,0,0,0,0,0.0041082981042563915
2320.2585437614853,2,0,0,0,0,0.0041082981042563915
1582.1364674807191,3,0,0,0,0,0.0041082981042563915
1658.867277316648,1,0,0,0,0,0.0041082981042563915
